date,interval_start_utc,interval_end_utc,net_load,renewables,renewables_to_load_ratio,load.load,load_forecast.load_forecast,fuel_mix.solar,fuel_mix.wind,fuel_mix.geothermal,fuel_mix.biomass,fuel_mix.biogas,fuel_mix.small_hydro,fuel_mix.coal,fuel_mix.nuclear,fuel_mix.natural_gas,fuel_mix.large_hydro,fuel_mix.batteries,fuel_mix.imports,fuel_mix.other,storage.supply,storage.stand_alone_batteries,storage.hybrid_batteries,battery_discharge_to_load_ratio,battery_charge_to_load_ratio,carbon_intensity,carbon_emissions_mTCO2_per_hour
2024-10-07,2024-10-07 18:00:00+00:00,2024-10-07 19:00:00+00:00,11934.25,18469.166666666668,0.6513906986236626,28359.333333333332,28382.095625,15943.916666666668,481.16666666666663,722.0,258.0833333333333,172.16666666666666,181.58333333333331,0.0,2204.1666666666665,12982.75,710.25,0.0,863.25,0.0,0.0,0.0,0.0,0.0,0.17632356,3.96,4725.963
2024-10-07,2024-10-07 19:00:00+00:00,2024-10-07 20:00:00+00:00,13982.416666666668,17976.25,0.6021824150824042,29861.583333333332,29698.98729167,15376.833333333332,502.33333333333337,724.25,256.3333333333333,173.91666666666666,185.33333333333331,0.0,2226.75,13250.083333333332,757.25,0.0,832.3333333333333,0.0,0.0,0.0,0.0,0.0,0.1230776,3.86,5397.212833
2024-10-07,2024-10-07 20:00:00+00:00,2024-10-07 21:00:00+00:00,16346.583333333332,17797.583333333332,0.5567122593873041,31992.25,31674.445625,15102.916666666668,542.75,713.5,248.5,176.16666666666666,185.5,0.0,2229.083333333333,13384.0,828.25,0.0,808.9166666666667,0.0,0.0,0.0,0.0,0.0,0.05362103,3.7,6048.235833
2024-10-07,2024-10-07 21:00:00+00:00,2024-10-07 22:00:00+00:00,19616.916666666668,17495.833333333332,0.5056480302506636,34622.33333333333,34111.73229167,14364.666666666668,640.75,737.5833333333333,242.08333333333331,175.25,189.08333333333331,0.0,2228.583333333333,14570.0,1146.4166666666665,158.41666666666666,692.25,0.0,158.5,318.25,0.0,0.0045524,0.0,3.31,6493.199417
2024-10-07,2024-10-07 22:00:00+00:00,2024-10-07 23:00:00+00:00,22691.333333333332,17604.916666666668,0.4708956778359109,37399.583333333336,36505.670625,13809.583333333332,898.6666666666667,702.5,243.5,176.0,192.33333333333331,0.0,2228.9166666666665,16709.0,1582.3333333333333,656.25,748.0,0.0,656.1666666666666,725.5,0.0,0.01744377,0.0,2.88,6535.104
2024-10-07,2024-10-07 23:00:00+00:00,2024-10-08 00:00:00+00:00,26012.083333333332,16505.75,0.4212850454687117,39199.0,38165.00104167,11863.25,1323.6666666666665,701.75,243.58333333333331,176.25,225.58333333333331,0.0,2227.4166666666665,18221.166666666668,1971.6666666666663,715.5,1896.6666666666663,0.0,715.5,800.4166666666667,0.0,0.01816533,0.0,2.49,6477.00875
2024-10-08,2024-10-08 00:00:00+00:00,2024-10-08 01:00:00+00:00,33188.91666666667,10209.166666666666,0.2559681561907045,39893.333333333336,38945.32541667,5135.666666666666,1568.75,714.25,245.5,176.75,232.25,0.0,2226.25,19379.166666666668,2136.0,5493.666666666666,2865.1666666666665,0.0,5493.666666666666,5174.5,366.08333333333337,0.13766354,0.0,2.28,7567.073
2024-10-08,2024-10-08 01:00:00+00:00,2024-10-08 02:00:00+00:00,36660.583333333336,6070.833333333334,0.1569735968569085,38670.833333333336,38415.22708333,336.25,1674.0,700.0833333333334,246.25,177.58333333333331,234.5,0.0,2226.75,19589.0,2702.1666666666665,7848.75,3366.9166666666665,0.0,7848.75,7267.25,577.5,0.20292821,0.0,2.17,7955.346583
2024-10-08,2024-10-08 02:00:00+00:00,2024-10-08 03:00:00+00:00,35283.66666666667,6048.0,0.163074470738642,37084.083333333336,36997.77625,3.166666666666667,1797.25,704.5833333333334,250.08333333333331,177.33333333333331,237.33333333333331,0.0,2226.9166666666665,19814.333333333332,2878.25,6073.333333333334,3408.75,0.0,6073.333333333334,5718.75,341.8333333333333,0.16361622,0.0,2.17,7656.555667
2024-10-08,2024-10-08 03:00:00+00:00,2024-10-08 04:00:00+00:00,33119.33333333333,5893.5,0.1696333797316197,34757.08333333333,34966.01104167,1.6666666666666667,1636.0833333333333,736.8333333333333,269.41666666666663,172.41666666666666,240.25,0.0,2227.1666666666665,18885.833333333332,2836.833333333333,4886.0,3339.75,0.0,4886.0,4537.583333333334,332.3333333333333,0.1402986,0.0,2.43,8047.998
2024-10-08,2024-10-08 04:00:00+00:00,2024-10-08 05:00:00+00:00,31120.833333333332,5507.5,0.168381985325932,32712.916666666668,32966.36083333,0.5833333333333333,1591.5,706.0,271.25,170.66666666666666,230.0,0.0,2227.25,18970.75,2537.5,2648.4166666666665,3790.3333333333335,0.0,2648.4166666666665,2496.833333333333,130.08333333333331,0.08046922,0.0,2.42,7531.241667
2024-10-08,2024-10-08 05:00:00+00:00,2024-10-08 06:00:00+00:00,28722.916666666668,4933.5,0.1632574912670476,30214.583333333332,30525.97979167,0.0,1497.6666666666665,679.8333333333334,263.25,169.5,227.91666666666663,0.0,2227.6666666666665,17966.333333333332,2101.333333333333,816.9166666666667,4683.416666666666,0.0,816.9166666666667,794.0833333333333,15.333333333333332,0.02669332,0.0,2.4,6893.5
2024-10-08,2024-10-08 06:00:00+00:00,2024-10-08 07:00:00+00:00,26234.166666666668,4712.916666666666,0.1701191737717049,27723.25,28083.52291667,0.0,1495.0833333333333,710.0833333333334,265.0,168.83333333333331,219.75,0.0,2227.9166666666665,16338.5,1860.1666666666663,0.0,5365.333333333334,0.0,0.0,0.0,2.416666666666667,0.0,0.0161999,2.54,6663.478333
2024-10-08,2024-10-08 07:00:00+00:00,2024-10-08 08:00:00+00:00,24566.916666666668,4742.333333333334,0.1803619306593428,26299.0,26226.86770833,0.0,1739.75,731.8333333333333,261.0833333333333,169.83333333333331,222.58333333333331,0.0,2228.1666666666665,15491.166666666668,1624.9166666666665,0.0,4814.916666666666,0.0,0.0,0.0,2.0,0.0,0.00650349,2.69,6608.500583
2024-10-08,2024-10-08 08:00:00+00:00,2024-10-08 09:00:00+00:00,23356.083333333332,4644.583333333334,0.1847496213394067,25138.666666666668,24826.34583333,0.0,1793.1666666666665,735.0833333333333,260.25,168.83333333333331,223.83333333333331,0.0,2228.4166666666665,15188.333333333332,1474.0,0.0,4624.5,0.0,0.0,0.0,2.0,0.0,0.02717265,2.76,6446.279
2024-10-08,2024-10-08 09:00:00+00:00,2024-10-08 10:00:00+00:00,22041.916666666668,4494.75,0.1891109663327085,23767.0,23650.730625,0.0,1754.5833333333333,734.6666666666667,259.5,169.66666666666666,223.5,0.0,2229.333333333333,14525.75,1382.3333333333333,0.0,4573.916666666666,0.0,0.0,0.0,2.25,0.0,0.04695279,2.85,6281.94625
2024-10-08,2024-10-08 10:00:00+00:00,2024-10-08 11:00:00+00:00,21407.083333333332,4276.25,0.1859142121874151,23000.5,23027.20958333,0.0,1622.5,736.3333333333333,262.41666666666663,159.08333333333331,224.58333333333331,0.0,2230.25,13950.75,1300.4166666666665,0.0,4805.5,0.0,0.0,0.0,3.0,0.0,0.05928984,2.95,6315.089583
2024-10-08,2024-10-08 11:00:00+00:00,2024-10-08 12:00:00+00:00,21399.916666666668,4307.75,0.1874579913775591,22980.416666666668,23085.15729167,0.0,1611.25,743.5,267.91666666666663,155.66666666666666,224.0,0.0,2231.1666666666665,13991.666666666668,1336.1666666666665,0.0,4262.833333333334,0.0,0.0,0.0,3.8333333333333335,0.0,0.04347766,3.08,6591.174333
2024-10-08,2024-10-08 12:00:00+00:00,2024-10-08 13:00:00+00:00,22299.583333333332,4372.333333333334,0.1840144579511306,23766.083333333332,23869.45770833,0.0,1497.5,753.25,274.0833333333333,155.58333333333331,224.58333333333331,0.0,2230.5,14179.666666666668,1498.3333333333333,0.0,3892.75,0.0,0.0,0.0,3.9166666666666665,0.0,0.01494863,3.15,7024.36875
2024-10-08,2024-10-08 13:00:00+00:00,2024-10-08 14:00:00+00:00,24059.083333333332,4497.916666666666,0.1768899373883667,25439.75,25339.09895833,0.0,1394.5833333333333,768.75,280.25,155.0,223.66666666666663,0.0,2231.833333333333,15204.25,1689.5833333333333,554.0833333333334,3345.6666666666665,0.0,554.1666666666666,548.3333333333334,11.083333333333332,0.02169208,0.0,3.12,7506.434
2024-10-08,2024-10-08 14:00:00+00:00,2024-10-08 15:00:00+00:00,22736.333333333332,6727.5,0.2530100930766081,26565.833333333332,26442.72166667,2609.9166666666665,1219.5833333333333,768.75,282.66666666666663,151.66666666666666,223.25,0.0,2230.333333333333,14656.25,1471.6666666666665,0.0,3581.0,0.0,0.0,0.0,0.0,0.0,0.00776795,3.23,7343.835667
2024-10-08,2024-10-08 15:00:00+00:00,2024-10-08 16:00:00+00:00,14353.0,14851.0,0.5603500379824518,26520.083333333332,26907.69645833,10987.0,1180.0833333333333,770.75,282.5833333333333,142.16666666666666,212.83333333333331,0.0,2228.75,11994.75,1275.5833333333333,0.0,1959.9166666666663,0.0,0.0,0.0,0.0,0.0,0.13301422,4.15,5956.495
2024-10-08,2024-10-08 16:00:00+00:00,2024-10-08 17:00:00+00:00,10306.333333333332,18319.0,0.6975585568127683,26265.416666666668,26688.47208333,14795.583333333332,1163.5,772.0,281.5833333333333,139.5,211.5,0.0,2227.5,10946.916666666668,955.3333333333333,0.0,1709.0833333333333,0.0,0.0,0.0,0.0,0.0,0.19743263,4.62,4761.526
2024-10-08,2024-10-08 17:00:00+00:00,2024-10-08 18:00:00+00:00,9419.25,18924.583333333332,0.7309693158737615,25890.75,26357.45479167,15564.5,907.0,764.8333333333333,284.0,141.0,211.16666666666663,0.0,2227.4166666666665,10545.583333333332,1052.0833333333333,0.0,1106.25,0.0,0.0,0.0,0.0,0.0,0.20547417,4.98,4690.7865
2024-10-08,2024-10-08 18:00:00+00:00,2024-10-08 19:00:00+00:00,9693.333333333332,19077.916666666668,0.7238236419963591,26360.25,26501.83166667,15889.0,777.9166666666667,764.0833333333333,282.5,145.25,210.91666666666663,0.0,2229.1666666666665,10685.416666666666,1008.25,0.0,965.6666666666667,0.0,0.0,0.0,0.0,0.0,0.19651618,4.96,4807.893333
2024-10-08,2024-10-08 19:00:00+00:00,2024-10-08 20:00:00+00:00,10757.583333333332,19141.083333333332,0.6968334370898949,27475.25,27440.725,15854.583333333332,863.0833333333333,753.8333333333333,282.25,149.91666666666666,201.0,0.0,2228.583333333333,10845.25,1036.4166666666665,0.0,50.166666666666664,0.0,0.0,0.0,0.0,0.0,0.14357256,5.25,5647.73125
2024-10-08,2024-10-08 20:00:00+00:00,2024-10-08 21:00:00+00:00,12395.083333333332,19220.416666666668,0.6606384707230434,29104.25,29224.83041667,15632.333333333332,1076.8333333333333,762.5833333333333,282.41666666666663,152.58333333333331,198.08333333333331,0.0,2225.9166666666665,11053.0,1115.5833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08655041,5.15,6383.467917
2024-10-08,2024-10-08 21:00:00+00:00,2024-10-08 22:00:00+00:00,14358.666666666668,19589.083333333332,0.6280085399482096,31201.5,31340.94125,15544.25,1298.5833333333333,758.5833333333333,282.8333333333333,151.25,207.91666666666663,0.0,2225.6666666666665,11441.416666666668,1345.6666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04548939,4.92,7064.464
2024-10-08,2024-10-08 22:00:00+00:00,2024-10-08 23:00:00+00:00,17710.083333333332,19100.166666666668,0.5660952523601532,33760.41666666667,33548.00479167,14639.333333333332,1411.0,769.0833333333333,281.75,152.91666666666666,208.91666666666663,0.0,2224.75,13559.5,1637.1666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00315709,4.15,7349.684583
2024-10-08,2024-10-08 23:00:00+00:00,2024-10-09 00:00:00+00:00,21505.75,17824.083333333332,0.5003804542674192,35651.75,35359.78041667,12568.25,1577.75,753.6666666666667,283.5,154.66666666666666,220.25,0.0,2225.5,15789.75,2266.0,474.75,0.0,0.0,474.75,433.41666666666663,55.5,0.0131188,0.0,3.53,7591.52975
2024-10-09,2024-10-09 00:00:00+00:00,2024-10-09 01:00:00+00:00,29459.166666666668,11266.583333333332,0.3085661111916781,36539.0,36355.30145833,5534.166666666666,1545.6666666666665,764.0833333333333,281.0833333333333,164.83333333333331,239.91666666666663,0.0,2225.333333333333,18400.5,2736.833333333333,5269.583333333334,0.0,0.0,5269.25,5006.333333333334,308.0833333333333,0.14404121,0.0,3.0,8837.75
2024-10-09,2024-10-09 01:00:00+00:00,2024-10-09 02:00:00+00:00,33627.16666666667,6348.083333333334,0.1773938520366246,35778.66666666667,36071.01458333,295.0833333333333,1856.4166666666663,767.3333333333333,283.25,166.91666666666666,242.41666666666663,0.0,2225.4166666666665,18873.25,2736.6666666666665,7844.583333333333,570.4166666666666,0.0,7844.666666666667,7399.583333333333,430.83333333333337,0.21915958,0.0,2.88,9684.624
2024-10-09,2024-10-09 02:00:00+00:00,2024-10-09 03:00:00+00:00,32039.083333333332,6683.666666666666,0.1942807655615441,34417.5,34820.66229167,0.0,2387.5,771.8333333333333,283.16666666666663,168.83333333333331,244.66666666666663,0.0,2226.833333333333,18180.416666666668,2836.75,6615.166666666666,781.6666666666667,0.0,6615.083333333334,6309.333333333334,296.8333333333333,0.19204227,0.0,2.93,9387.451417
2024-10-09,2024-10-09 03:00:00+00:00,2024-10-09 04:00:00+00:00,29768.666666666668,6904.416666666666,0.2125165467431158,32501.25,33024.46791667,0.0,2740.833333333333,769.25,281.25,168.33333333333331,234.0,0.0,2230.1666666666665,16870.5,2719.0,4659.75,2092.4166666666665,0.0,4659.75,4344.916666666666,294.0833333333333,0.14292314,0.0,2.92,8692.450667
2024-10-09,2024-10-09 04:00:00+00:00,2024-10-09 05:00:00+00:00,27816.333333333332,6998.75,0.2264210009233153,30925.916666666668,31224.8125,0.0,3158.4166666666665,754.75,283.0,168.33333333333331,220.66666666666663,0.0,2229.6666666666665,15715.0,2462.4166666666665,2235.083333333333,4276.333333333334,0.0,2235.1666666666665,2110.583333333333,108.25,0.07185929,0.0,2.84,7899.838667
2024-10-09,2024-10-09 05:00:00+00:00,2024-10-09 06:00:00+00:00,25304.416666666668,6909.333333333334,0.2402623258155858,28767.583333333332,29100.55854167,0.0,3517.9166666666665,754.5833333333333,274.5833333333333,166.0,219.41666666666663,0.0,2229.833333333333,14763.5,2031.5833333333333,306.75,5244.5,0.0,306.66666666666663,286.75,12.833333333333332,0.01033737,0.0,2.81,7110.541083
2024-10-09,2024-10-09 06:00:00+00:00,2024-10-09 07:00:00+00:00,22834.0,6750.333333333334,0.2544139361941663,26517.454545454544,26925.895,0.0,3745.0833333333335,763.0,268.16666666666663,166.33333333333331,218.66666666666663,0.0,2232.1666666666665,13231.166666666668,1643.0,0.0,5369.833333333334,0.0,0.0,0.0,3.333333333333333,0.0,0.01753895,2.98,6804.532
2024-10-09,2024-10-09 07:00:00+00:00,2024-10-09 08:00:00+00:00,21484.083333333332,6496.5,0.2578155267295437,25196.0,25328.77791667,0.0,3765.75,774.25,266.0833333333333,166.66666666666666,220.75,0.0,2232.5,12635.916666666668,1356.8333333333333,0.0,5128.0,0.0,0.0,0.0,49.416666666666664,0.0,0.02330336,3.13,6724.518083
2024-10-09,2024-10-09 08:00:00+00:00,2024-10-09 09:00:00+00:00,20733.583333333332,6113.0,0.2535166326328231,24113.833333333332,24246.21583333,0.0,3434.083333333333,771.9166666666667,267.75,166.91666666666666,228.16666666666663,0.0,2234.583333333333,11990.333333333332,1298.0,0.0,5617.666666666666,0.0,0.0,0.0,11.666666666666666,0.0,0.03888273,3.18,6593.2795
2024-10-09,2024-10-09 09:00:00+00:00,2024-10-09 10:00:00+00:00,19805.0,5797.083333333334,0.2524806650468355,22959.333333333332,23125.11375,0.0,3207.5,778.1666666666667,266.3333333333333,166.75,228.41666666666663,0.0,2233.75,11327.5,1203.0833333333333,0.0,5523.166666666666,0.0,0.0,0.0,1.0833333333333333,0.0,0.04642923,3.31,6555.455
2024-10-09,2024-10-09 10:00:00+00:00,2024-10-09 11:00:00+00:00,19195.333333333332,5728.75,0.2569191569219377,22298.5,22504.85854167,0.0,3157.1666666666665,774.6666666666667,266.5,155.0,227.66666666666663,0.0,2233.25,11035.666666666668,1201.75,0.0,5521.166666666666,0.0,0.0,0.0,27.25,0.0,0.05698813,3.37,6468.827333
2024-10-09,2024-10-09 11:00:00+00:00,2024-10-09 12:00:00+00:00,19281.25,5609.666666666666,0.2517387158477411,22285.0,22592.176875,0.0,3057.75,778.25,268.8333333333333,153.08333333333331,224.25,0.0,2231.6666666666665,10964.666666666668,1181.5,0.0,5384.333333333334,0.0,0.0,0.0,29.0,0.0,0.04234026,3.44,6632.75
2024-10-09,2024-10-09 12:00:00+00:00,2024-10-09 13:00:00+00:00,20397.75,5173.916666666666,0.2233404041667959,23179.833333333332,23388.6,0.0,2835.333333333333,780.25,277.16666666666663,152.75,220.08333333333331,0.0,2232.4166666666665,11710.916666666668,961.5833333333333,65.33333333333334,4751.083333333334,0.0,65.33333333333334,0.0,101.08333333333331,0.00256064,0.0,3.57,7281.99675
2024-10-09,2024-10-09 13:00:00+00:00,2024-10-09 14:00:00+00:00,22473.166666666668,4904.833333333334,0.1972499291879217,24879.0,24823.253125,0.0,2451.9166666666665,777.8333333333333,276.75,151.16666666666666,215.5,0.0,2233.75,13008.916666666668,1077.75,1769.8333333333333,3525.0,0.0,1770.0833333333333,1517.75,266.75,0.07072998,0.0,3.53,7933.027833
2024-10-09,2024-10-09 14:00:00+00:00,2024-10-09 15:00:00+00:00,21115.333333333332,7339.5,0.2814718314105603,26044.916666666668,25778.11875,2712.083333333333,2217.5,742.0,279.8333333333333,150.66666666666666,207.33333333333331,0.0,2233.75,12963.083333333332,1030.0833333333333,1103.1666666666665,3027.333333333333,0.0,1103.25,1016.1666666666666,53.333333333333336,0.04261252,0.0,3.69,7791.558
2024-10-09,2024-10-09 15:00:00+00:00,2024-10-09 16:00:00+00:00,12666.75,15509.333333333332,0.5922205621523489,26191.083333333332,25625.725,11535.833333333332,1988.5,719.0,280.41666666666663,147.58333333333331,206.66666666666663,0.0,2233.583333333333,9630.083333333332,631.3333333333334,0.0,2603.9166666666665,0.0,0.0,0.0,0.0,0.0,0.10437094,4.85,6143.37375
2024-10-09,2024-10-09 16:00:00+00:00,2024-10-09 17:00:00+00:00,7817.416666666667,19790.833333333332,0.7718208714043072,25648.666666666668,25112.93604167,16035.5,1795.75,752.0833333333333,280.66666666666663,148.0,205.91666666666663,0.0,2230.9166666666665,8065.333333333333,572.9166666666666,0.0,2404.5,0.0,0.0,0.0,0.0,0.0,0.19453224,5.63,4401.205583
2024-10-09,2024-10-09 17:00:00+00:00,2024-10-09 18:00:00+00:00,6801.5,19713.166666666668,0.7987263538271592,24680.583333333332,24641.39145833,16574.0,1305.0833333333333,749.6666666666667,282.16666666666663,140.75,203.5,0.0,2229.083333333333,7946.916666666667,458.0,0.0,1985.5833333333333,0.0,0.0,0.0,0.0,0.0,0.21815214,6.0,4080.9
2024-10-09,2024-10-09 18:00:00+00:00,2024-10-09 19:00:00+00:00,6903.916666666666,19257.166666666668,0.791166624332081,24340.583333333332,24675.35541667,16432.25,1004.4166666666666,747.5833333333333,283.0833333333333,146.66666666666666,200.33333333333331,0.0,2229.6666666666665,7938.416666666667,442.83333333333337,0.0,974.5,0.0,0.0,0.0,0.0,0.0,0.19717583,6.65,4591.104583
2024-10-09,2024-10-09 19:00:00+00:00,2024-10-09 20:00:00+00:00,7904.583333333333,19006.25,0.7575727091257163,25091.416666666668,25415.053125,16107.25,1079.5833333333333,744.8333333333333,280.91666666666663,149.41666666666666,201.41666666666663,0.0,2230.6666666666665,8348.666666666668,442.83333333333337,0.0,666.0,0.0,0.0,0.0,0.0,0.0,0.16381661,6.53,5161.692917
2024-10-09,2024-10-09 20:00:00+00:00,2024-10-09 21:00:00+00:00,9118.333333333332,19183.5,0.7306142192865808,26263.916666666668,26973.15541667,15915.75,1229.8333333333333,743.3333333333333,281.0,152.5,204.58333333333331,0.0,2231.083333333333,7884.25,656.5,0.0,290.0833333333333,0.0,0.0,0.0,0.0,0.0,0.09353281,6.98,6364.596667
2024-10-09,2024-10-09 21:00:00+00:00,2024-10-09 22:00:00+00:00,10676.583333333332,19880.25,0.7015645552346725,28344.0,29206.296875,16326.5,1340.9166666666665,748.4166666666667,279.91666666666663,154.91666666666666,204.58333333333331,0.0,2230.9166666666665,8016.666666666667,825.0,0.0,189.16666666666663,0.0,0.0,0.0,0.0,0.0,0.04349046,6.8,7260.076667
2024-10-09,2024-10-09 22:00:00+00:00,2024-10-09 23:00:00+00:00,13273.416666666668,19667.333333333332,0.6471539742622588,30409.916666666668,31566.93208333,15956.0,1180.5,741.3333333333333,285.0833333333333,154.91666666666666,202.33333333333331,0.0,2232.5,9317.916666666668,1147.1666666666665,0.0,268.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0135625,5.87,7791.495583
2024-10-09,2024-10-09 23:00:00+00:00,2024-10-10 00:00:00+00:00,17239.833333333332,17974.75,0.5620057068349897,32012.083333333332,33612.35833333,13450.25,1322.0,732.1666666666667,288.41666666666663,162.25,230.83333333333331,0.0,2233.1666666666665,11484.583333333332,1788.8333333333333,0.0,762.25,0.0,0.0,0.0,69.83333333333334,0.0,0.00471977,4.58,7895.843667
2024-10-10,2024-10-10 00:00:00+00:00,2024-10-10 01:00:00+00:00,25872.416666666668,10656.083333333332,0.3233583985217118,33026.41666666667,34790.65854167,5657.416666666666,1496.5833333333333,744.4166666666667,283.91666666666663,171.25,234.91666666666663,0.0,2233.083333333333,14583.75,2067.583333333333,3664.3333333333335,1838.9166666666663,0.0,3664.4166666666665,3487.9166666666665,223.33333333333331,0.11046888,0.0,3.45,8925.98375
2024-10-10,2024-10-10 01:00:00+00:00,2024-10-10 02:00:00+00:00,30580.0,6421.416666666666,0.1949034253927847,32946.25,34572.10479167,329.16666666666663,2037.0833333333333,752.1666666666667,286.75,173.08333333333331,234.33333333333331,0.0,2233.5,15465.416666666668,2608.833333333333,6240.0,2645.6666666666665,0.0,6240.25,5734.166666666666,499.58333333333337,0.18937561,0.0,3.11,9510.38
2024-10-10,2024-10-10 02:00:00+00:00,2024-10-10 03:00:00+00:00,30072.833333333332,6225.416666666666,0.1939187099478234,32109.416666666668,33562.51625,45.583333333333336,1991.0,748.9166666666667,292.25,173.66666666666666,235.25,0.0,2237.4166666666665,15543.0,2738.75,5199.0,2808.75,0.0,5199.083333333334,4877.666666666666,308.0833333333333,0.16173249,0.0,3.12,9382.724
2024-10-10,2024-10-10 03:00:00+00:00,2024-10-10 04:00:00+00:00,28596.916666666668,6054.833333333334,0.197293383685879,30693.25,31937.03333333,52.083333333333336,2044.25,732.75,292.5833333333333,174.58333333333331,236.58333333333331,0.0,2235.083333333333,15178.583333333332,2522.0,3890.0,3266.5,0.0,3889.9166666666665,3686.9166666666665,194.75,0.12658436,0.0,3.14,8979.431833
2024-10-10,2024-10-10 04:00:00+00:00,2024-10-10 05:00:00+00:00,27317.25,5874.916666666666,0.1992581004809916,29492.25,30278.649375,53.0,2122.0,733.9166666666667,294.5,174.08333333333331,236.58333333333331,0.0,2235.0,14786.333333333332,2260.833333333333,3146.833333333333,3382.833333333333,0.0,3146.75,2854.333333333333,280.5833333333333,0.10641803,0.0,3.24,8850.789
2024-10-10,2024-10-10 05:00:00+00:00,2024-10-10 06:00:00+00:00,25454.5,5576.083333333334,0.2017326838292191,27646.916666666668,28307.22166667,47.166666666666664,2145.25,760.5,286.8333333333333,173.41666666666666,223.75,0.0,2238.5,14427.083333333332,1939.1666666666663,1562.0833333333333,3819.25,0.0,1561.9166666666665,1334.9166666666665,216.83333333333331,0.05596298,0.0,3.2,8145.44
2024-10-10,2024-10-10 06:00:00+00:00,2024-10-10 07:00:00+00:00,23563.416666666668,5219.5,0.2038845846459801,25601.333333333332,26259.23479167,0.0,2053.4166666666665,769.3333333333333,278.25,173.83333333333331,220.25,0.0,2236.0,13543.583333333332,1739.9166666666665,185.5,4404.166666666666,0.0,185.58333333333331,156.66666666666666,24.666666666666664,0.00708968,0.0,3.18,7493.1665
2024-10-10,2024-10-10 07:00:00+00:00,2024-10-10 08:00:00+00:00,22544.583333333332,5018.166666666666,0.2040444827104937,24601.583333333332,24644.3925,0.0,2072.0,770.6666666666667,275.0,171.25,218.66666666666663,0.0,2235.5,13036.416666666668,1525.5833333333333,0.0,4511.25,0.0,0.0,0.0,2.75,0.0,0.00558072,3.24,7304.445
2024-10-10,2024-10-10 08:00:00+00:00,2024-10-10 09:00:00+00:00,21229.833333333332,5060.833333333334,0.2147552628856489,23563.583333333332,23624.83895833,0.0,2372.6666666666665,780.9166666666667,276.0833333333333,171.0,217.33333333333331,0.0,2235.75,12399.25,1281.75,0.0,4584.833333333334,0.0,0.0,0.0,0.0,0.0,0.02596911,3.39,7196.9135
2024-10-10,2024-10-10 09:00:00+00:00,2024-10-10 10:00:00+00:00,20403.5,4765.583333333334,0.2116583500106749,22513.833333333332,22644.97875,0.0,2163.333333333333,777.0833333333333,277.25,171.08333333333331,217.5,0.0,2235.6666666666665,12095.833333333332,1212.3333333333333,0.0,4194.666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.03386371,3.55,7243.2425
2024-10-10,2024-10-10 10:00:00+00:00,2024-10-10 11:00:00+00:00,20081.5,4622.75,0.2103626072561977,21975.333333333332,22104.75375,0.0,1946.8333333333333,778.0,276.0833333333333,170.91666666666666,217.91666666666663,0.0,2233.6666666666665,11812.75,1286.0,0.0,4268.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.03932524,3.56,7149.014
2024-10-10,2024-10-10 11:00:00+00:00,2024-10-10 12:00:00+00:00,20471.083333333332,4425.833333333334,0.2004603063042152,22081.0,22190.77854167,0.0,1662.4166666666665,777.75,278.41666666666663,170.41666666666666,219.25,0.0,2234.333333333333,11914.416666666668,1370.0833333333333,0.0,4255.416666666666,0.0,0.0,0.0,0.0,0.0,0.03183015,3.56,7287.705667
2024-10-10,2024-10-10 12:00:00+00:00,2024-10-10 13:00:00+00:00,21757.416666666668,4226.333333333334,0.1838032103049521,23008.083333333332,23059.24520833,0.0,1304.0,783.25,284.25,170.33333333333331,218.08333333333331,0.0,2234.4166666666665,12703.833333333332,1519.75,183.08333333333331,3516.9166666666665,0.0,183.0,138.0,57.833333333333336,0.00770249,0.0,3.59,7810.912583
2024-10-10,2024-10-10 13:00:00+00:00,2024-10-10 14:00:00+00:00,23725.75,3888.8333333333335,0.1572362735194525,24748.5,24566.98833333,0.0,1066.5833333333333,790.3333333333333,286.8333333333333,170.08333333333331,199.58333333333331,0.0,2233.9166666666665,13307.0,1419.25,2477.25,2648.9166666666665,0.0,2477.333333333333,2275.75,218.41666666666663,0.09960857,0.0,3.7,8778.5275
2024-10-10,2024-10-10 14:00:00+00:00,2024-10-10 15:00:00+00:00,22307.25,6454.833333333334,0.2490877229642061,25890.416666666668,25539.5175,2663.583333333333,919.5833333333333,779.3333333333333,291.0833333333333,168.16666666666666,194.83333333333331,0.0,2234.0,13021.166666666668,1438.25,1553.1666666666665,2594.25,0.0,1553.0833333333333,1522.1666666666665,0.0,0.06016228,0.0,3.82,8521.3695
2024-10-10,2024-10-10 15:00:00+00:00,2024-10-10 16:00:00+00:00,13637.0,14708.916666666668,0.5674132730742073,25927.583333333332,25600.67770833,11554.0,736.5833333333333,772.25,292.5833333333333,168.0,182.83333333333331,0.0,2234.333333333333,10025.166666666666,1002.6666666666666,0.0,1704.5,0.0,0.0,0.0,0.0,0.0,0.09549411,5.1,6954.87
