interval_start_utc,interval_end_utc,net_load,renewables,renewables_to_load_ratio,load.load,load_forecast.load_forecast,fuel_mix.solar,fuel_mix.wind,fuel_mix.geothermal,fuel_mix.biomass,fuel_mix.biogas,fuel_mix.small_hydro,fuel_mix.coal,fuel_mix.nuclear,fuel_mix.natural_gas,fuel_mix.large_hydro,fuel_mix.batteries,fuel_mix.imports,fuel_mix.other,storage.supply,storage.stand_alone_batteries,storage.hybrid_batteries,battery_discharge_to_load_ratio,battery_charge_to_load_ratio
2024-10-02 03:00:00+00:00,2024-10-02 04:00:00+00:00,34207.416666666667,5511.0000000000000000,0.15750352924772658798,34994.500000000000,36736.199375,5.3333333333333333,781.7500000000000000,721.5833333333333333,297.9166666666666667,164.9166666666666667,285.1666666666666667,0E-20,2224.2500000000000000,16988.416666666667,3254.3333333333333333,4393.8333333333333333,5775.0833333333333333,0E-20,4393.8333333333333333,4228.9166666666666667,155.3333333333333333,0.12537416,-0.14363419
2024-10-02 04:00:00+00:00,2024-10-02 05:00:00+00:00,32452.666666666667,5059.5000000000000000,0.15270365176711700855,33140.500000000000,34677.89583333,2.5833333333333333,685.2500000000000000,704.3333333333333333,297.2500000000000000,162.5833333333333333,286.2500000000000000,0E-20,2224.0833333333333333,15770.750000000000,2921.2500000000000000,3270.4166666666666667,6773.5000000000000000,0E-20,3270.4166666666666667,2913.3333333333333333,344.6666666666666667,0.09825857,-0.10970951
2024-10-02 05:00:00+00:00,2024-10-02 06:00:00+00:00,29693.750000000000,4808.0000000000000000,0.15809777128617180961,30420.083333333333,31947.27041667,-54.9166666666666667,781.2500000000000000,666.4166666666666667,293.5000000000000000,161.5000000000000000,287.9166666666666667,0E-20,2223.5833333333333333,14530.416666666667,2672.3333333333333333,1110.5000000000000000,7783.0833333333333333,0E-20,1110.5000000000000000,944.8333333333333333,155.3333333333333333,0.03608068,-0.03775349
2024-10-02 06:00:00+00:00,2024-10-02 07:00:00+00:00,27039.500000000000,4698.4166666666666667,0.16915043644738505049,27798.750000000000,29277.00708333,-55.9166666666666667,815.1666666666666667,658.2500000000000000,278.3333333333333333,172.5000000000000000,280.4166666666666667,0E-20,2227.4166666666666667,13377.333333333333,2549.6666666666666667,-358.1666666666666667,7899.5833333333333333,0E-20,-358.1666666666666667,-372.0833333333333333,4.0000000000000000,-0.0133472,0.01285403
2024-10-02 07:00:00+00:00,2024-10-02 08:00:00+00:00,25378.833333333333,4295.3333333333333333,0.16328728140152217178,26306.750000000000,27355.32666667,-57.0833333333333333,985.0000000000000000,701.0833333333333333,271.5833333333333333,173.5000000000000000,294.4166666666666667,0E-20,2224.7500000000000000,12517.500000000000,1926.8333333333333333,-320.8333333333333333,7899.0000000000000000,0E-20,-320.8333333333333333,-319.4166666666666667,3.0000000000000000,-0.01229891,0.01204734
2024-10-02 08:00:00+00:00,2024-10-02 09:00:00+00:00,23963.416666666667,4274.4166666666666667,0.17083418247846306429,25027.250000000000,25991.6,-59.4166666666666667,1123.2500000000000000,691.8333333333333333,268.3333333333333333,174.0833333333333333,296.6666666666666667,0E-20,2224.5833333333333333,11992.083333333333,1779.6666666666666667,-1242.5833333333333333,8070.2500000000000000,0E-20,-1242.5833333333333333,-1251.9166666666666667,3.0000000000000000,-0.04980094,0.0473302
2024-10-02 09:00:00+00:00,2024-10-02 10:00:00+00:00,22599.166666666667,4210.2500000000000000,0.17787444139248994725,23669.083333333333,24736.21,-60.0000000000000000,1129.9166666666666667,705.8333333333333333,271.5000000000000000,174.4166666666666667,296.8333333333333333,0E-20,2224.5833333333333333,11202.750000000000,1691.7500000000000000,-1625.5833333333333333,7993.0000000000000000,0E-20,-1625.5833333333333333,-1630.0833333333333333,3.0000000000000000,-0.06875119,0.06430224
2024-10-02 10:00:00+00:00,2024-10-02 11:00:00+00:00,21907.416666666667,4086.9166666666666667,0.17813791012778466478,22941.666666666667,24023.383125,-59.0000000000000000,1093.2500000000000000,696.5833333333333333,269.0000000000000000,174.9166666666666667,296.2500000000000000,0E-20,2222.6666666666666667,10895.333333333333,1615.9166666666666667,-1827.6666666666666667,7925.5833333333333333,0E-20,-1827.6666666666666667,-1831.2500000000000000,2.9166666666666667,-0.07968551,0.07378838
2024-10-02 11:00:00+00:00,2024-10-02 12:00:00+00:00,21932.583333333333,4098.5833333333333333,0.17835305096880751632,22979.083333333333,24040.39833333,-59.9166666666666667,1106.4166666666666667,719.8333333333333333,268.5000000000000000,174.1666666666666667,295.1666666666666667,0E-20,2219.7500000000000000,10888.750000000000,1594.4166666666666667,-1540.0833333333333333,7752.1666666666666667,0E-20,-1540.0833333333333333,-1538.0833333333333333,2.0000000000000000,-0.06704403,0.06280588
2024-10-02 12:00:00+00:00,2024-10-02 13:00:00+00:00,22737.166666666667,4102.9166666666666667,0.17205540151040852296,23848.250000000000,24991.55270833,-60.1666666666666667,1171.2500000000000000,722.8333333333333333,271.3333333333333333,173.6666666666666667,292.9166666666666667,0E-20,2220.7500000000000000,10965.833333333333,1531.0833333333333333,-264.8333333333333333,7359.7500000000000000,0E-20,-264.9166666666666667,-256.1666666666666667,2.7500000000000000,-0.01131022,0.01097592
