interval_start_utc,interval_end_utc,net_load,renewables,renewables_to_load_ratio,load.load,load.ae,load.aep,load.aps,load.atsi,load.bc,load.comed,load.dayton,load.deok,load.dom,load.dpl,load.duq,load.ekpc,load.jc,load.me,load.pe,load.pep,load.pjm_mid_atlantic_region,load.pjm_rto,load.pjm_southern_region,load.pjm_western_region,load.pl,load.pn,load.ps,load.reco,load.ug,load_forecast.load_forecast,fuel_mix.coal,fuel_mix.gas,fuel_mix.hydro,fuel_mix.multiple_fuels,fuel_mix.nuclear,fuel_mix.oil,fuel_mix.solar,fuel_mix.storage,fuel_mix.wind,fuel_mix.other,fuel_mix.other_renewables
2024-10-07 16:00:00+00:00,2024-10-07 17:00:00+00:00,79056.6874,8904.5,0.10283124,86595.10407,961.7981823,14018.55635,5153.320843,7485.419982,3238.02965,9725.032417,1924.19343,2799.414411,13920.44554,1887.180513,1395.019193,1444.846708,2037.256792,1705.445268,4468.463025,3127.904398,28729.73223,86595.10407,13920.44554,42500.20578,4467.332835,1911.81163,4600.17825,166.503975,107.8500008,86600.75,10082.91667,35908.83333,886.4166667,2511.333333,30128.25,242.3333333,6440.75,0,1097.666667,,479.6666667
2024-10-07 17:00:00+00:00,2024-10-07 18:00:00+00:00,80169.33735,8871.75,0.10116213,87699.33735,1006.797684,14130.06623,5147.227447,7482.315695,3293.325656,9845.990417,1938.390014,2852.115556,14266.79418,1943.683562,1396.648818,1449.922797,2100.442915,1723.494633,4461.414713,3142.693338,29189.38983,87699.33735,14266.79418,42790.92203,4507.678749,1926.204438,4730.790715,168.8785945,107.7583347,87638.39583,10289.91667,35987.66667,858.0833333,2495.583333,30130.75,442.8333333,6340,0,1190,,483.6666667
2024-10-07 18:00:00+00:00,2024-10-07 19:00:00+00:00,80770.85331,9528.916667,0.10776489,88418.10331,1063.777786,14223.02094,5138.459081,7383.139423,3341.264503,9968.9829,1951.537048,2886.85607,14646.58514,1995.732113,1376.43786,1462.308029,2215.699327,1717.716083,4454.962052,3168.898603,29381.09524,88418.10331,14646.58514,42924.94591,4480.993614,1878.316159,4741.319173,171.8716451,105.9750004,88415.10417,10169.04167,36408,1388.5,2552.208333,30149.79167,636.0833333,6096.333333,0,1550.916667,,493.1666667
2024-10-07 19:00:00+00:00,2024-10-07 20:00:00+00:00,81353.81529,9801,0.10997624,89120.81529,1146.244582,14236.90578,5147.968214,7290.931142,3435.578098,10037.96988,1949.846993,2918.766164,14857.12515,2026.594765,1368.435917,1470.863457,2341.313271,1724.827045,4441.450651,3241.606515,29840.21621,89120.81529,14857.12515,42949.90871,4432.483145,1837.830516,4886.846241,173.6299319,104.5750028,89167.79167,10290,36370,1539,2610,30166,606,6049,0,1718,,495
2024-10-07 20:00:00+00:00,2024-10-07 21:00:00+00:00,82548.80003,9788.166667,0.10879348,89972.16366,1242.710083,14337.38131,5147.189259,7177.935076,3505.373261,10116.88717,1974.194535,2954.617065,15029.78247,2073.423022,1369.615688,1434.493648,2474.779367,1725.434618,4418.406982,3319.791505,30429.04662,89972.16366,15029.78247,43076.65025,4448.473416,1803.474365,5152.727702,175.7320476,105.2545459,90022.625,10710.75,36399.33333,1866.25,2456.916667,30274.16667,620.6666667,5637.416667,0,1783.083333,,501.4166667
2024-10-07 21:00:00+00:00,2024-10-07 22:00:00+00:00,85056.78378,8413.833333,0.09290173,90566.61711,1318.908673,14415.88276,5208.303524,7284.271837,3536.773508,10140.99004,2006.965261,2974.056647,15073.50957,2140.199948,1307.646486,1414.504612,2565.64527,1756.554365,4398.111917,3349.769627,30740.57427,90566.61711,15073.50957,43335.91048,4454.907979,1807.730228,5185.498723,174.3474816,106.7833358,90463.79167,11138.58333,38036.41667,2389.166667,2304.583333,30403.16667,644,3762.083333,11,1747.75,,514.8333333
2024-10-07 22:00:00+00:00,2024-10-07 23:00:00+00:00,87596.82206,5718.666667,0.06336751,90238.98873,1332.002921,14385.43385,5264.243162,7290.534218,3537.907773,10154.98332,1989.535479,2922.35563,14877.83556,2140.604463,1283.860323,1397.948097,2619.296268,1760.835571,4369.642847,3268.971553,30672.64971,90238.98873,14877.83556,43291.0844,4491.369141,1832.888763,5185.122783,175.0846378,108.5583351,90314.85417,11895.41667,39535.25,2570.583333,2484.5,30459.83333,656.0833333,1031.083333,14.75,1611.083333,,505.9166667
2024-10-07 23:00:00+00:00,2024-10-08 00:00:00+00:00,88904.25745,4716.833333,0.05210455,90525.75745,1320.849881,14341.97167,5387.57064,7372.241308,3588.722225,10204.80947,1976.681153,2877.097225,14735.08252,2127.271974,1330.290386,1528.242412,2616.211319,1795.17281,4365.047631,3240.623007,30772.55125,90525.75745,14735.08252,43489.21483,4544.843784,1866.326103,5199.809111,175.1151939,111.5833354,90228.14583,12432.16667,40182.33333,2602.25,2665.166667,30486.91667,658.8333333,94,15.91666667,1527.5,,493.0833333
2024-10-08 00:00:00+00:00,2024-10-08 01:00:00+00:00,86503.14149,4705.666667,0.05321443,88443.72483,1255.519085,14133.606,5253.546358,7294.189338,3467.886777,10170.07182,1959.568168,2829.670918,14256.43493,2016.854521,1369.155705,1489.966227,2490.102657,1735.059829,4214.754401,3111.721643,29688.92437,88443.72483,14256.43493,43013.0264,4399.789932,1843.099701,5021.779606,168.5189316,108.2166692,88167.875,12398,39053,2276.75,2614.916667,30508.25,582.9166667,32.75,11.41666667,1907.833333,,488.3333333
2024-10-08 01:00:00+00:00,2024-10-08 02:00:00+00:00,82027.14922,4135.333333,0.04919,84063.64922,1173.044841,13438.22158,5048.735643,6922.871592,3259.050343,9850.539458,1828.254487,2673.668693,13503.74545,1875.509828,1315.045893,1394.755465,2338.858888,1643.213123,4035.310469,2939.451538,28087.33981,84063.64922,13503.74545,41079.19181,4180.801794,1756.143398,4785.932568,159.7239835,101.2416675,84032.625,12365.33333,36626.83333,1607.166667,2161.666667,30519.16667,462.3333333,35.75,0.91666667,2000.75,,491.6666667
2024-10-08 02:00:00+00:00,2024-10-08 03:00:00+00:00,77342.83716,3539.416667,0.04468368,79203.33716,1084.649946,12768.55833,4737.378931,6658.277768,3003.172145,9421.004917,1713.983539,2490.049383,12667.08339,1719.356961,1241.826241,1343.031962,2173.050437,1532.444081,3763.109132,2726.309399,26162.34447,79203.33716,12667.08339,39031.26679,3889.145049,1659.035368,4514.404367,148.4407898,92.75000133,79273.5625,12499.58333,32711.75,1190.583333,2004.583333,30533.75,208.1666667,13.08333333,0,1847.416667,,488.3333333
2024-10-08 03:00:00+00:00,2024-10-08 04:00:00+00:00,72637.31054,3272.75,0.0440475,74310.81054,997.5513444,12095.65304,4504.323714,6289.699668,2731.759746,8902.058126,1600.268982,2323.32455,11919.36263,1566.316737,1169.82572,1244.439381,1984.898175,1438.139503,3474.277323,2500.707072,24261.73036,74310.81054,11919.36263,36884.44671,3672.03395,1600.698226,4208.7538,136.5677928,85.0000015,74959.91667,11640.25,29758.83333,1108.5,2028.833333,30538.66667,55.83333333,11,0,1662.5,,490.75
2024-10-08 04:00:00+00:00,2024-10-08 05:00:00+00:00,68718.49473,2838.666667,0.04037929,70293.99473,937.2786614,11544.64937,4301.462148,6018.284199,2539.913853,8392.054167,1533.625778,2191.5574,11258.445,1463.031318,1120.275058,1144.510455,1831.899454,1356.215035,3239.419518,2311.069371,22787.64235,70293.99473,11258.445,35103.00734,3517.123201,1555.324137,3952.156652,127.8118639,78.8416675,71026.16667,9871.583333,28236.75,765.75,1879.833333,30545.41667,44,11,0,1564.5,,497.4166667
2024-10-08 05:00:00+00:00,2024-10-08 06:00:00+00:00,66530.28711,2239.083333,0.03303786,67753.62044,895.7436263,11180.74314,4167.098533,5889.718404,2416.51741,8020.358821,1479.372171,2103.136064,10948.03768,1399.448018,1085.014786,1100.084603,1764.322887,1317.470123,3086.391985,2168.722344,21779.29495,67753.62044,10948.03768,33925.30818,3378.225316,1481.974454,3776.237505,122.9091341,74.20833567,67895.3125,8673.916667,27365.58333,522.3333333,1789.916667,30556.08333,45.83333333,11,0,1212.333333,,493.4166667
2024-10-08 06:00:00+00:00,2024-10-08 07:00:00+00:00,65324.64042,2013.833333,0.0303863,66272.80708,871.7477136,11028.74383,4130.326203,5829.723944,2343.41143,7786.22286,1446.594548,2051.335233,10709.83629,1361.670401,1077.995067,1034.79809,1688.374301,1288.029331,2973.039943,2098.320074,21173.74807,66272.80708,10709.83629,33351.76328,3302.616479,1461.473752,3660.640864,119.9738258,72.91666767,66356.60417,8337.916667,27341.91667,575.4166667,1620.75,30579.91667,46,11,0,937.1666667,,490.25
2024-10-08 07:00:00+00:00,2024-10-08 08:00:00+00:00,64843.44409,1858.666667,0.0283308,65608.11076,861.3958643,10986.98625,4116.397623,5805.328812,2308.60139,7620.30611,1435.571766,2022.443103,10587.6463,1348.158619,1075.560373,1006.208776,1685.150391,1280.793393,2934.722575,2064.475631,20950.79274,65608.11076,10587.6463,33063.70744,3294.139443,1444.907681,3599.527586,118.6591022,73.5583345,65847.04167,8193.166667,26961.91667,593.9166667,1364.916667,30604,46.91666667,11,0,753.6666667,,500.0833333
2024-10-08 08:00:00+00:00,2024-10-08 09:00:00+00:00,65951.07208,1763.5,0.02647889,66609.40542,869.704282,11189.32513,4192.429066,5957.975824,2343.82991,7594.472043,1462.695302,2048.409429,10704.31001,1371.439293,1095.490022,1115.171826,1716.942177,1313.914269,2964.664739,2091.034218,21248.51,66609.40542,10704.31001,33537.48642,3346.199523,1487.046877,3624.691959,119.4425515,77.47500067,66916.79167,8049.083333,27168.08333,597.75,1206.416667,30616.08333,48.83333333,11,0,647.3333333,,507.4166667
2024-10-08 09:00:00+00:00,2024-10-08 10:00:00+00:00,69158.83679,1763.333333,0.02527607,69784.08679,914.2130806,11713.8758,4432.48747,6223.959822,2488.974575,7724.016541,1547.356283,2165.01274,11134.40276,1464.985737,1164.669729,1183.078273,1792.283978,1392.242228,3116.641351,2276.10118,22495.22558,69784.08679,11134.40276,34970.98094,3545.362491,1591.316058,3774.574639,124.0930512,83.69166933,70187.625,8401.833333,28090.16667,635.5833333,1246.25,30627.08333,50.83333333,11,0,614.25,,502.5
2024-10-08 10:00:00+00:00,2024-10-08 11:00:00+00:00,75456.2437,2129.75,0.02797619,76119.57703,995.2749548,12795.27124,4747.586833,6804.631875,2767.595899,8200.012351,1709.938243,2377.966734,11925.23552,1624.516329,1231.847023,1288.235408,1985.447971,1537.888678,3410.953992,2570.716532,25038.68767,76119.57703,11925.23552,37868.14217,4067.55586,1809.643534,4114.479356,135.1788284,95.40833408,75891.125,9249.916667,31769,972.6666667,1443.5,30639.91667,55.58333333,11,0,652.3333333,,493.75
2024-10-08 11:00:00+00:00,2024-10-08 12:00:00+00:00,79690.27664,2548.916667,0.03167632,80450.77664,1021.476416,13352.08162,5014.830778,7166.734068,2917.644587,8995.174917,1834.279863,2526.832402,12427.04313,1693.120908,1321.408741,1314.831847,2097.612634,1634.377704,3665.156942,2747.850973,26497.92045,80450.77664,12427.04313,40210.30018,4327.004003,1925.336859,4317.167582,146.260891,103.4916679,79996.35417,10248.91667,34389.5,1298.166667,1731.416667,30660.25,127.5,110,11,650.5,,490.25
2024-10-08 12:00:00+00:00,2024-10-08 13:00:00+00:00,78220.27429,4379.75,0.05410461,80952.77429,958.2849131,13418.41851,5061.882963,7250.43033,2888.861662,9421.326624,1860.289771,2571.245931,12395.47478,1646.864595,1355.633823,1202.343963,2044.282588,1631.477771,3720.503233,2752.343253,26415.72793,80952.77429,12395.47478,40939.80743,4369.593368,1921.497776,4272.559407,150.9977613,105.7000009,80827.375,10361.41667,33586,1151.75,1805.5,30679.41667,117.5,2077.916667,2.83333333,654.5833333,,495.5
2024-10-08 13:00:00+00:00,2024-10-08 14:00:00+00:00,74138.41615,7676.166667,0.09571564,80208.24948,858.2590807,13341.05958,4964.667592,7300.582373,2824.605444,9459.668,1862.423828,2600.95245,12269.18661,1593.213196,1364.14856,1214.24345,1876.922608,1601.036906,3785.670055,2692.942926,25831.38053,80208.24948,12269.18661,40893.83293,4350.763758,1895.712288,4100.593245,150.6194387,105.750002,80335.54167,10101.83333,30933.75,1115.833333,1619.333333,30677.33333,52.75,5527.583333,0.16666667,542.25,,490.5
2024-10-08 14:00:00+00:00,2024-10-08 15:00:00+00:00,72928.97782,8671.416667,0.10813363,80191.64448,781.6653739,13439.35787,4959.433033,7225.142718,2790.417823,9578.955083,1879.418703,2640.289268,12318.44206,1578.732398,1379.986755,1295.520332,1752.953837,1600.346486,3861.339294,2656.173117,25478.32922,80191.64448,12318.44206,41101.24124,4253.988359,1885.805726,3961.130818,149.5354323,105.5500018,80198.625,9902,31123.58333,918.75,1292.166667,30666.91667,46.08333333,6910.333333,0,352.3333333,,490
2024-10-08 15:00:00+00:00,2024-10-08 16:00:00+00:00,72816.75547,8704.833333,0.10856364,80181.92213,740.9920417,13471.78324,4976.891574,7053.360615,2777.594201,9775.583667,1887.538993,2664.892836,12357.09482,1590.85507,1386.925909,1318.610764,1688.498808,1590.002463,3926.193059,2619.002199,25289.33703,80181.92213,12357.09482,41215.34633,4225.159518,1875.374318,3907.113511,148.1824096,104.5583338,80260.02083,9569.75,31594.66667,849.6666667,1472.083333,30655.91667,45.08333333,7026.416667,0,338.75,,490
2024-10-08 16:00:00+00:00,2024-10-08 17:00:00+00:00,73292.53802,8741.416667,0.10833106,80692.53802,729.2575953,13538.23339,4909.623239,7073.764283,2802.082333,9901.126083,1910.016551,2703.096289,12531.07974,1607.961713,1398.918732,1354.202367,1700.968149,1593.874661,3975.762628,2625.751663,25370.55782,80692.53802,12531.07974,41432.17599,4230.29096,1877.955587,3907.003502,148.6853343,104.2000013,80788.91667,9540.083333,31797.16667,847.75,1793.5,30648.58333,45,6827.25,0,572.75,,493.6666667
2024-10-08 17:00:00+00:00,2024-10-08 18:00:00+00:00,74262.32414,8805.5,0.10774001,81729.49081,753.457484,13622.63087,5011.160708,7260.74515,2846.731994,10017.7282,1937.381538,2729.636747,12619.45483,1630.161032,1386.68439,1343.841295,1768.521928,1605.409542,4018.904281,2675.094763,25799.53451,81729.49081,12619.45483,41969.09089,4265.726813,1882.570566,4015.476249,150.375685,104.0416685,81746.375,9731.583333,32326.25,840.6666667,1871.416667,30637,44.08333333,6621.083333,0,846.0833333,,497.6666667
2024-10-08 18:00:00+00:00,2024-10-08 19:00:00+00:00,74673.31598,9446.708333,0.11437893,82587.23265,812.352916,13535.69017,4912.935001,7259.167103,2909.679433,10195.84218,1939.114656,2762.678743,12762.85988,1671.080731,1384.104933,1398.152737,1946.348613,1605.052734,4044.705502,2733.111349,26433.39277,82587.23265,12762.85988,41995.08559,4250.684712,1855.03422,4287.701597,156.7009403,103.3916689,82607.35417,9903.458333,32977.54167,1022.875,2078.583333,30613.08333,42.625,6655.791667,0,1258.125,,509.9166667
2024-10-08 19:00:00+00:00,2024-10-08 20:00:00+00:00,75347.17828,9815,0.11756164,83490.17828,912.1390316,13547.45362,4922.221655,7249.345118,3019.338832,10282.46583,1925.407454,2786.229642,12919.98403,1728.820376,1382.757011,1435.24473,2056.007606,1620.963081,4067.112359,2838.547327,27038.24934,83490.17828,12919.98403,42096.51455,4255.826593,1801.885922,4419.582049,159.4323178,101.9166682,83614.95833,9917,33128,1155,2103,30604,42,6652,0,1491,,517
2024-10-08 20:00:00+00:00,2024-10-08 21:00:00+00:00,77217.77659,10073.5,0.11830695,85149.94326,1050.543232,13658.99953,4985.025745,7229.757152,3147.410867,10400.43886,1930.490212,2823.842933,13237.30255,1811.103433,1386.39665,1430.730135,2232.520897,1661.524176,4094.773171,2976.644717,28070.57387,85149.94326,13237.30255,42413.83813,4324.399018,1794.065415,4647.568662,159.8665793,102.8500008,85156.27083,9998.583333,34234.41667,1617,2118.583333,30599.41667,42,6291.75,0,1640.416667,,524.3333333
2024-10-08 21:00:00+00:00,2024-10-08 22:00:00+00:00,80797.38956,8639.5,0.09966475,86697.38956,1151.723393,13754.11677,5167.687752,7178.101778,3257.007753,10490.50197,1945.257104,2849.284997,13591.06014,1918.455878,1377.398682,1473.067499,2378.287993,1687.62568,4143.53604,3078.860617,28870.86372,86697.38956,13591.06014,42760.33082,4378.860803,1842.478199,4820.216353,161.7522161,105.9250014,86581.83333,10117.83333,35570.66667,2224.583333,2074.166667,30592.58333,304.1666667,4150.666667,11,1749.333333,,514.9166667
2024-10-08 22:00:00+00:00,2024-10-08 23:00:00+00:00,85154.43218,5215.708333,0.05974218,87333.55718,1202.804034,13860.30654,5264.044264,7215.101918,3302.538304,10512.80726,1937.385886,2826.702186,13698.3099,1971.609702,1302.257563,1471.199993,2512.226213,1723.560147,4137.989006,3044.441404,29246.22151,87333.55718,13698.3099,42918.65049,4421.685136,1907.686338,4908.293828,166.0950271,109.5083361,87362.77083,11673.5,37736.33333,2542.291667,2359.666667,30607.58333,385.2916667,705.2916667,13.375,1473.833333,,494.2916667
2024-10-08 23:00:00+00:00,2024-10-09 00:00:00+00:00,86713.70953,4460,0.05063786,88076.70953,1203.048251,14002.3326,5336.492523,7349.978903,3372.006918,10520.75126,1941.07472,2808.415829,13773.24246,1985.261373,1372.663269,1446.350269,2518.10938,1747.774908,4138.064849,3029.918242,29526.36733,88076.70953,13773.24246,43329.15533,4473.550998,1951.665634,4959.307773,167.81279,113.2500008,87787.875,12318,38493,2604,2505,30611,340,16,13,1347,,493
2024-10-09 00:00:00+00:00,2024-10-09 01:00:00+00:00,84933.0326,4065.375,0.04701466,86450.49093,1155.622006,13904.87216,5200.866791,7323.361983,3274.909238,10490.85286,1903.878896,2765.204949,13413.51454,1905.767859,1363.312429,1490.653943,2448.131701,1702.455538,3993.897383,2928.921913,28594.97327,86450.49093,13413.51454,42950.29989,4350.276637,1901.693339,4799.49937,162.5474194,108.600002,86167.33333,12235.5,36532.25,2065.458333,2346.416667,30612.83333,254.75,11.41666667,1.08333333,1506.041667,,482.4583333
2024-10-09 01:00:00+00:00,2024-10-09 02:00:00+00:00,80971.72701,3408.166667,0.04129273,82453.93534,1088.564504,13319.95333,4935.704183,6993.842683,3095.185386,10144.58392,1820.443998,2632.914022,12804.83683,1781.560223,1308.961498,1352.35445,2283.496793,1618.710384,3847.440856,2788.296863,27140.92416,82453.93534,12804.83683,41158.58005,4117.838763,1789.213833,4603.963936,154.4301557,101.5583358,82374.79167,12015.16667,34030.54167,1443.666667,2074.416667,30613.45833,98.16666667,11,0,1471.208333,,482.2916667
2024-10-09 02:00:00+00:00,2024-10-09 03:00:00+00:00,76233.93,2899,0.03731822,77706.93,1004.592447,12684.71362,4686.294807,6672.334318,2866.39829,9707.882667,1709.849823,2459.783029,12106.10718,1637.207532,1247.185759,1153.799526,2075.462163,1512.836254,3577.628479,2590.418843,25279.31657,77706.93,12106.10718,39162.65131,3841.837638,1705.892043,4347.97394,144.1820835,94.16666783,77766.95833,11857,32938,941,1900,30614,44,11,0,1462,,485
2024-10-09 03:00:00+00:00,2024-10-09 04:00:00+00:00,71720.37919,2572.666667,0.03516907,73146.62919,932.7456133,12015.87443,4507.388213,6304.762359,2638.87007,9146.006167,1607.659308,2291.281478,11428.17335,1508.389593,1180.034404,1062.48492,1914.851441,1410.526033,3313.220414,2399.284805,23603.67632,73146.62919,11428.17335,37049.9798,3655.555783,1663.716578,4070.185438,133.9278657,84.450001,73623.52083,10791.83333,30902.08333,658.6666667,1826.666667,30625,44,11,0,1415.25,,487.75
2024-10-09 04:00:00+00:00,2024-10-09 05:00:00+00:00,68358.28125,2450.416667,0.03511136,69795.86458,882.8597144,11569.07833,4334.943433,6070.198278,2484.818988,8655.84025,1533.773617,2174.12474,10970.94003,1421.060153,1138.119323,1009.132522,1820.220328,1349.739124,3140.946981,2237.726173,22339.87777,69795.86458,10970.94003,35474.93324,3450.045891,1632.155006,3858.336025,126.4382553,79.65000083,70375.25,9636.25,29267.75,529.4166667,1576.166667,30632.41667,44.91666667,11,0,1426.583333,,483.4166667
2024-10-09 05:00:00+00:00,2024-10-09 06:00:00+00:00,65918.4625,2604.25,0.03856987,67527.9625,850.0498771,11313.37176,4163.133033,5950.377604,2373.58479,8282.366483,1489.880963,2097.376623,10684.68484,1369.028336,1074.382327,981.4151518,1744.308868,1313.190655,2992.160648,2125.865696,21490.55013,67527.9625,10684.68484,34369.58798,3369.546504,1603.26123,3710.662707,121.9912155,76.40833333,67658.54167,9038.583333,27622.58333,508.0833333,1319.333333,30641.25,48.66666667,11,0,1598.5,,486.6666667
2024-10-09 06:00:00+00:00,2024-10-09 07:00:00+00:00,64409.61539,2896.75,0.04371974,66261.94873,831.9520093,11212.63328,4066.168049,5880.015109,2313.626866,8037.363178,1454.785961,2042.939138,10479.51786,1340.883196,1061.615299,1017.488458,1694.261648,1293.186774,2930.99001,2063.792986,21010.5524,66261.94873,10479.51786,33755.89531,3303.411777,1590.333464,3614.164713,119.6644777,75.3416675,66346.6875,8720.75,27274.16667,558.3333333,1149.5,30658.5,55.41666667,11,0,1841.333333,,486.0833333
2024-10-09 07:00:00+00:00,2024-10-09 08:00:00+00:00,63771.98185,2954.083333,0.04496851,65692.64852,827.3156439,11143.32755,4079.752563,5821.017617,2287.971123,7834.790211,1446.759727,2032.916208,10464.0577,1335.393371,1058.284348,1030.590032,1675.229197,1287.579662,2864.09548,2046.407052,20780.69868,65692.64852,10464.0577,33421.42247,3295.683728,1560.914674,3562.031949,118.3019144,75.266668,65872.5,8517.25,26918.58333,536.4166667,1127.75,30671.91667,75.25,11,0,1909.666667,,497
2024-10-09 08:00:00+00:00,2024-10-09 09:00:00+00:00,64673.9612,2847.916667,0.04283958,66484.37787,841.3618894,11240.971,4139.909353,5946.485037,2328.751989,7757.656111,1469.72662,2053.526629,10614.73104,1362.08986,1062.361284,987.4751074,1697.001913,1317.424658,2943.689513,2085.551119,21211.12787,66484.37787,10614.73104,33670.39482,3376.164278,1607.716862,3604.669062,119.169143,76.14166783,66814.66667,8457.916667,26884.33333,528.5,1117.833333,30676.66667,91.66666667,11,0,1799.416667,,509
2024-10-09 09:00:00+00:00,2024-10-09 10:00:00+00:00,68269.99711,2800.416667,0.04005912,69938.91378,887.6190663,11795.48341,4415.037308,6186.105351,2493.34907,7867.509836,1555.107468,2169.509437,11139.75098,1464.617341,1127.584105,1039.019209,1806.572033,1412.055792,3102.151002,2274.891267,22643.6423,69938.91378,11139.75098,35112.40898,3637.565748,1703.963585,3778.897682,123.6486658,82.50833417,70305,8541.083333,28543.16667,616.9166667,1091.333333,30682.5,99.41666667,11,0,1657.916667,,514.5833333
2024-10-09 10:00:00+00:00,2024-10-09 11:00:00+00:00,74711.05005,3562.416667,0.04666169,76324.05005,974.0746219,12821.1464,4817.375011,6711.751351,2780.589918,8327.410605,1715.082057,2380.087846,11997.96625,1649.559187,1208.175893,1145.856602,2022.937488,1564.607636,3439.388393,2577.492369,25199.24682,76324.05005,11997.96625,37983.20003,4092.16898,1865.542698,4120.532343,135.4197043,93.950002,76137.5,8996.333333,31202.91667,1435.333333,1171.5,30688.5,116.5,11,0,1602,,514.0833333
2024-10-09 11:00:00+00:00,2024-10-09 12:00:00+00:00,79203.94005,4106.833333,0.05080361,80828.52338,1005.51601,13399.93118,5078.582528,7135.437473,2939.644441,9131.218417,1836.326571,2538.016983,12525.58998,1723.041839,1295.921917,1196.911788,2149.345166,1644.528907,3707.881423,2766.145373,26690.58539,80828.52338,12525.58998,40415.97873,4340.970504,1976.823049,4335.199121,147.758911,101.7250005,80372.16667,9919.75,33756.58333,1967.333333,1818.833333,30700,119.8333333,110,11,1514.583333,,514.9166667
2024-10-09 12:00:00+00:00,2024-10-09 13:00:00+00:00,78006.19299,5561.666667,0.06824242,81502.19299,949.9533808,13467.93841,5128.718363,7223.35253,2919.392864,9579.89875,1856.812093,2577.277186,12426.93768,1670.818805,1327.912625,1214.547416,2104.445925,1650.646843,3771.040783,2789.455129,26700.70483,81502.19299,12426.93768,41160.08204,4393.622953,1982.54797,4300.904631,152.9922128,104.2416679,81354,10004.58333,34013.83333,1552.5,2026.416667,30693.66667,131.9166667,2129.25,2.83333333,1366.75,,513.1666667
2024-10-09 13:00:00+00:00,2024-10-09 14:00:00+00:00,74283.9,8133.833333,0.10060462,80854.81667,851.8504532,13339.15528,5098.376693,7255.633023,2852.038001,9646.749291,1868.353845,2609.773487,12263.56943,1600.846993,1346.485852,1197.258591,1940.348395,1620.926355,3820.8242,2736.378082,26230.63988,80854.81667,12263.56943,41166.16418,4365.905737,1960.772247,4174.424518,153.8882051,104.1416692,80877.58333,9543,32346.91667,1043.5,1756.75,30682.91667,141.25,5506.583333,0.16666667,1064.333333,,519.4166667
2024-10-09 14:00:00+00:00,2024-10-09 15:00:00+00:00,72829.21838,8962.833333,0.1113831,80468.13505,771.0217233,13377.68448,5011.347458,7256.502714,2822.958551,9743.939458,1883.571936,2657.231769,12270.55362,1577.005856,1363.337723,1172.326798,1816.139852,1610.313208,3879.360121,2707.531848,25733.36625,80468.13505,12270.55362,41292.43013,4256.726091,1907.030479,4063.734638,148.6669933,104.1833352,80527.79167,9160.916667,32410.41667,807.5833333,1608.166667,30657.25,262.0833333,6842,0,796.9166667,,516.3333333
2024-10-09 15:00:00+00:00,2024-10-09 16:00:00+00:00,72604.88005,9122.5,0.11342869,80425.04672,723.2365045,13365.29763,4987.486498,7328.807863,2789.14903,9877.598,1896.363741,2691.819412,12316.79506,1563.491508,1377.814149,1155.1459,1780.351993,1587.16981,3913.707749,2680.415299,25426.81758,80425.04672,12316.79506,41520.59328,4222.775879,1899.706681,3958.021377,150.1216853,102.3833338,80466.60417,9220.75,32398.83333,784.5,1565.833333,30638.5,313.3333333,6984.666667,0,835.5,,517.8333333
2024-10-09 16:00:00+00:00,2024-10-09 17:00:00+00:00,72717.26118,9203.5,0.11413307,80638.92784,707.9826897,13364.90064,4917.606782,7282.88939,2795.509011,10036.98727,1923.743217,2721.697163,12417.03191,1565.975597,1383.682249,1163.190267,1779.430873,1593.29316,3945.6621,2676.369954,25427.19665,80638.92784,12417.03191,41632.67521,4192.255183,1892.321318,3942.21898,151.0002053,103.2750018,80725.97917,9532.416667,32162.25,775.75,1530.916667,30625.08333,255.5833333,6872.583333,0.91666667,1049.083333,,506.0833333
2024-10-09 17:00:00+00:00,2024-10-09 18:00:00+00:00,73639.72549,9116.5,0.11187087,81492.72549,742.0671606,13456.28064,4906.628144,7324.442383,2823.854095,10155.80213,1946.925805,2765.156668,12613.10916,1583.093604,1371.187693,1180.65446,1852.355467,1605.658413,3975.713568,2693.602986,25772.58076,81492.72549,12613.10916,41928.34697,4198.203957,1915.57582,4072.170268,152.2541225,103.1000008,81499.3125,10184.25,33066.83333,758.5,1616,30601.08333,286.6666667,6686.916667,0.08333333,1166.083333,,505
2024-10-09 18:00:00+00:00,2024-10-09 19:00:00+00:00,74470.17493,9271.166667,0.11278256,82203.42493,804.1953977,13496.45843,4866.223117,7225.855558,2862.516751,10362.72402,1949.478308,2795.812122,12851.52594,1622.726152,1364.051226,1215.374211,1913.382909,1587.20256,3983.152938,2722.246703,26077.74093,82203.42493,12851.52594,42061.46288,4187.881694,1858.721373,4212.754679,153.2158355,101.7333338,82234.22917,10189.66667,33492,1032,1766.541667,30596.25,402.2916667,6432.666667,0,1300.583333,,505.9166667
2024-10-09 19:00:00+00:00,2024-10-09 20:00:00+00:00,75413.66664,9355,0.11263723,83056.66664,877.7779908,13473.28092,4891.672157,7118.113958,2928.883893,10417.78593,1940.697588,2835.120967,13105.07275,1661.066536,1362.061952,1394.905528,2031.940723,1590.350322,4002.56804,2824.569451,26518.07733,83056.66664,13105.07275,42039.45904,4176.339065,1802.325618,4354.755975,155.6157579,101.5916667,83175.08333,10385,33676,1212,1893,30595,412,6287,0,1356,,500
